time_min,height_fraction,nmp_state,lock_fraction,stress_mpa,modulus_mpa
67,0.25409836,0.22613005,0.99984199,0.67751051,29.992894
67,0.2704918,0.22483974,0.99984645,0.679876,29.993095
67,0.28688525,0.22345942,0.99985109,0.68240608,29.993304
67,0.30327869,0.22198726,0.99985588,0.68510397,29.993519
67,0.31967213,0.2204213,0.99986081,0.68797319,29.993741
67,0.33606557,0.21875942,0.99986586,0.69101746,29.993968
67,0.35245902,0.21699934,0.999871,0.69424083,29.994199
67,0.36885246,0.21513862,0.99987622,0.69764757,29.994434
67,0.3852459,0.21317463,0.99988151,0.70124229,29.994672
67,0.40163934,0.21110459,0.99988684,0.70502985,29.994911
67,0.41803279,0.20892549,0.99989219,0.70901546,29.995152
67,0.43442623,0.20663416,0.99989754,0.71320461,29.995392
67,0.45081967,0.2042272,0.99990287,0.71760312,29.995632
67,0.46721311,0.20170099,0.99990817,0.72221714,29.995871
67,0.48360656,0.1990517,0.99991342,0.72705313,29.996107
67,0.5,0.19627527,0.9999186,0.73211788,29.99634
67,0.51639344,0.19336739,0.9999237,0.73741846,29.996569
67,0.53278689,0.19032352,0.99992869,0.74296227,29.996793
67,0.54918033,0.18713886,0.99993356,0.74875692,29.997012
67,0.56557377,0.18380839,0.9999383,0.75481029,29.997225
67,0.58196721,0.18032684,0.99994289,0.7611304,29.997432
67,0.59836066,0.17668869,0.99994733,0.76772537,29.997631
67,0.6147541,0.17288825,0.99995159,0.7746033,29.997823
67,0.63114754,0.1689196,0.99995568,0.78177218,29.998007
67,0.64754098,0.16477671,0.99995958,0.78923969,29.998182
67,0.66393443,0.16045341,0.99996328,0.79701301,29.998349
67,0.68032787,0.15594352,0.99996678,0.80509856,29.998506
67,0.69672131,0.15124087,0.99997008,0.8135017,29.998654
67,0.71311475,0.14633948,0.99997317,0.82222629,29.998793
67,0.7295082,0.14123362,0.99997604,0.83127428,29.998923
67,0.74590164,0.13591801,0.99997871,0.84064509,29.999043
67,0.76229508,0.13038796,0.99998117,0.85033498,29.999153
67,0.77868852,0.12463966,0.99998343,0.86033625,29.999255
67,0.79508197,0.11867037,0.99998549,0.87063636,29.999347
67,0.81147541,0.11247868,0.99998736,0.8812169,29.999431
67,0.82786885,0.10606486,0.99998903,0.89205253,29.999507
67,0.8442623,0.09943107,0.99999054,0.90310976,29.999574
67,0.86065574,0.092581699,0.99999187,0.91434573,29.999635
67,0.87704918,0.085523553,0.99999305,0.92570692,29.999688
67,0.89344262,0.078266039,0.99999409,0.93712793,29.999734
67,0.90983607,0.070821235,0.99999499,0.94853028,29.999775
67,0.92622951,0.063203837,0.99999577,0.9598213,29.99981
67,0.94262295,0.055430973,0.99999644,0.97089312,29.99984
67,0.95901639,0.047521861,0.99999701,0.98162181,29.999866
67,0.97540984,0.039497328,0.9999975,0.99186688,29.999888
67,0.99180328,0.031379194,0.99999791,1.0014718,29.999906
67.5,0.0081967213,0.23418064,0.99981104,0.66149885,29.991503
67.5,0.024590164,0.23410412,0.99981136,0.66163894,29.991517
67.5,0.040983607,0.23395101,0.999812,0.6619193,29.991546
67.5,0.057377049,0.23372111,0.99981296,0.66234023,29.991589
67.5,0.073770492,0.23341416,0.99981423,0.66290224,29.991646
67.5,0.090163934,0.23302977,0.99981581,0.66360598,29.991717
67.5,0.10655738,0.23256751,0.99981769,0.66445227,29.991802
67.5,0.12295082,0.2320268,0.99981987,0.66544212,29.9919
67.5,0.13934426,0.23140699,0.99982233,0.66657668,29.99201
67.5,0.1557377,0.23070733,0.99982507,0.66785731,29.992134
67.5,0.17213115,0.22992697,0.99982808,0.66928554,29.992269
67.5,0.18852459,0.22906494,0.99983134,0.67086308,29.992416
67.5,0.20491803,0.22812018,0.99983484,0.67259185,29.992573
67.5,0.22131148,0.22709149,0.99983857,0.67447394,29.992741
67.5,0.23770492,0.22597758,0.99984252,0.67651168,29.992918
67.5,0.25409836,0.22477704,0.99984667,0.67870758,29.993105
67.5,0.2704918,0.22348831,0.99985099,0.6810644,29.993299
67.5,0.28688525,0.22210972,0.99985549,0.68358511,29.993502
67.5,0.30327869,0.22063946,0.99986013,0.68627291,29.99371
67.5,0.31967213,0.21907557,0.99986491,0.68913126,29.993925
67.5,0.33606557,0.21741594,0.9998698,0.69216387,29.994145
67.5,0.35245902,0.21565831,0.99987479,0.69537471,29.994369
67.5,0.36885246,0.21380026,0.99987985,0.69876803,29.994597
67.5,0.3852459,0.21183918,0.99988497,0.70234836,29.994827
67.5,0.40163934,0.20977231,0.99989014,0.70612051,29.99506
67.5,0.41803279,0.20759668,0.99989532,0.7100896,29.995293
67.5,0.43442623,0.20530913,0.99990051,0.71426104,29.995526
67.5,0.45081967,0.2029063,0.99990568,0.71864058,29.995759
67.5,0.46721311,0.20038462,0.99991082,0.72323425,29.99599
67.5,0.48360656,0.19774028,0.99991591,0.7280484,29.996219
67.5,0.5,0.19496928,0.99992093,0.73308968,29.996444
67.5,0.51639344,0.19206736,0.99992587,0.73836504,29.996666
67.5,0.53278689,0.18903005,0.99993071,0.74388168,29.996884
67.5,0.54918033,0.18585261,0.99993543,0.74964707,29.997096
67.5,0.56557377,0.18253009,0.99994003,0.75566886,29.997303
67.5,0.58196721,0.17905732,0.99994448,0.76195484,29.997503
67.5,0.59836066,0.17542889,0.99994878,0.76851287,29.997697
67.5,0.6147541,0.17163919,0.99995292,0.77535079,29.997883
67.5,0.63114754,0.16768245,0.99995688,0.78247624,29.998061
67.5,0.64754098,0.16355277,0.99996066,0.78989655,29.998231
67.5,0.66393443,0.15924414,0.99996425,0.7976185,29.998392
67.5,0.68032787,0.15475054,0.99996765,0.80564809,29.998545
67.5,0.69672131,0.15006602,0.99997085,0.81399018,29.998689
67.5,0.71311475,0.14518477,0.99997385,0.82264812,29.998824
67.5,0.7295082,0.14010131,0.99997664,0.8316233,29.998949
67.5,0.74590164,0.13481057,0.99997923,0.84091454,29.999066
67.5,0.76229508,0.12930816,0.99998162,0.85051747,29.999173
67.5,0.77868852,0.12359049,0.99998381,0.86042377,29.999272
67.5,0.79508197,0.11765508,0.99998581,0.87062023,29.999362
67.5,0.81147541,0.11150079,0.99998763,0.88108787,29.999444
67.5,0.82786885,0.10512812,0.99998926,0.89180078,29.999517
67.5,0.8442623,0.09853943,0.99999072,0.90272499,29.999583
67.5,0.86065574,0.091739259,0.99999202,0.91381732,29.999641
67.5,0.87704918,0.084734505,0.99999317,0.92502408,29.999693
67.5,0.89344262,0.07753459,0.99999418,0.93627993,29.999738
67.5,0.90983607,0.070151512,0.99999506,0.94750669,29.999778
67.5,0.92622951,0.062599792,0.99999583,0.95861228,29.999812
67.5,0.94262295,0.054896278,0.99999648,0.96948968,29.999842
67.5,0.95901639,0.047059816,0.99999704,0.98001614,29.999867
67.5,0.97540984,0.039110774,0.99999752,0.99005259,29.999889
67.5,0.99180328,0.031070456,0.99999793,0.99944411,29.999907
68,0.0081967213,0.23282844,0.99981663,0.66272912,29.991754
68,0.024590164,0.23275201,0.99981694,0.66286874,29.991768
68,0.040983607,0.23259906,0.99981756,0.66314812,29.991796
68,0.057377049,0.2323694,0.99981849,0.6635676,29.991838
68,0.073770492,0.23206277,0.99981972,0.66412767,29.991893
68,0.090163934,0.2316788,0.99982125,0.66482897,29.991962
68,0.10655738,0.23121703,0.99982308,0.66567232,29.992044
68,0.12295082,0.23067691,0.99982519,0.66665872,29.992139
68,0.13934426,0.23005778,0.99982758,0.66778931,29.992246
68,0.1557377,0.2293589,0.99983023,0.66906544,29.992366
68,0.17213115,0.22857941,0.99983315,0.67048862,29.992497
68,0.18852459,0.22771836,0.99983631,0.67206056,29.992639
68,0.20491803,0.22677468,0.99983971,0.67378315,29.992792
68,0.22131148,0.2257472,0.99984332,0.67565847,29.992955
68,0.23770492,0.22463462,0.99984715,0.67768882,29.993127
68,0.25409836,0.22343553,0.99985117,0.6798767,29.993307
68,0.2704918,0.2221484,0.99985536,0.68222483,29.993496
68,0.28688525,0.22077156,0.99985972,0.68473615,29.993692
68,0.30327869,0.2193032,0.99986422,0.68741383,29.993894
68,0.31967213,0.21774139,0.99986886,0.69026129,29.994103
68,0.33606557,0.21608403,0.9998736,0.69328221,29.994316
68,0.35245902,0.21432887,0.99987843,0.69648049,29.994533
68,0.36885246,0.21247351,0.99988334,0.69986035,29.994754
68,0.3852459,0.21051538,0.99988831,0.70342624,29.994977
68,0.40163934,0.20845171,0.99989331,0.70718293,29.995202
68,0.41803279,0.20627957,0.99989834,0.71113545,29.995429
68,0.43442623,0.20399584,0.99990337,0.71528913,29.995655
68,0.45081967,0.20159718,0.99990839,0.71964963,29.99588
68,0.46721311,0.19908005,0.99991337,0.72422288,29.996104
68,0.48360656,0.19644071,0.9999183,0.7290151,29.996326
68,0.5,0.19367519,0.99992317,0.73403283,29.996545
68,0.51639344,0.19077929,0.99992796,0.73928287,29.99676
68,0.53278689,0.18774858,0.99993265,0.74477225,29.996971
68,0.54918033,0.18457842,0.99993723,0.75050827,29.997177
68,0.56557377,0.18126393,0.99994169,0.75649836,29.997378
68,0.58196721,0.17780001,0.99994601,0.76275009,29.997572
68,0.59836066,0.17418135,0.99995018,0.76927107,29.99776
68,0.6147541,0.17040248,0.99995419,0.77606884,29.99794
68,0.63114754,0.16645773,0.99995804,0.78315073,29.998113
68,0.64754098,0.16234134,0.99996171,0.79052372,29.998278
68,0.66393443,0.15804745,0.99996519,0.79819419,29.998435
68,0.68032787,0.15357023,0.99996849,0.80616772,29.998583
68,0.69672131,0.14890389,0.99997159,0.81444868,29.998722
68,0.71311475,0.14404285,0.9999745,0.82303992,29.998853
68,0.7295082,0.13898182,0.99997721,0.83194228,29.998975
68,0.74590164,0.133716,0.99997973,0.84115401,29.999088
68,0.76229508,0.12824121,0.99998205,0.85067012,29.999193
68,0.77868852,0.12255413,0.99998418,0.86048167,29.999289
68,0.79508197,0.11665253,0.99998613,0.87057486,29.999376
68,0.81147541,0.11053551,0.99998789,0.8809301,29.999455
68,0.82786885,0.10420379,0.99998948,0.89152097,29.999527
68,0.8442623,0.097659918,0.9999909,0.90231307,29.999591
68,0.86065574,0.090908578,0.99999217,0.9132629,29.999648
68,0.87704918,0.08395675,0.99999329,0.92431664,29.999698
68,0.89344262,0.076813859,0.99999428,0.93540903,29.999743
68,0.90983607,0.069491821,0.99999514,0.94646221,29.999781
68,0.92622951,0.062004976,0.99999588,0.95738467,29.999815
68,0.94262295,0.054369898,0.99999652,0.9680703,29.999844
68,0.95901639,0.046605065,0.99999707,0.97839746,29.999868
68,0.97540984,0.0387304,0.99999754,0.98822846,29.99989
68,0.99180328,0.030766706,0.99999794,0.99740999,29.999907
68.5,0.0081967213,0.2314875,0.99982201,0.66393199,29.991996
68.5,0.024590164,0.23141115,0.99982231,0.66407112,29.99201
68.5,0.040983607,0.23125836,0.99982291,0.66434953,29.992037
68.5,0.057377049,0.23102895,0.99982382,0.66476756,29.992077
68.5,0.073770492,0.23072265,0.99982501,0.66532568,29.992131
68.5,0.090163934,0.23033909,0.9998265,0.66602454,29.992198
68.5,0.10655738,0.22987782,0.99982826,0.66686495,29.992277
68.5,0.12295082,0.22933829,0.99983031,0.66784789,29.992369
68.5,0.13934426,0.22871985,0.99983263,0.66897451,29.992474
68.5,0.1557377,0.22802174,0.9998352,0.67024613,29.992589
68.5,0.17213115,0.22724314,0.99983803,0.67166426,29.992716
68.5,0.18852459,0.22638307,0.99984109,0.67323059,29.992854
68.5,0.20491803,0.22544049,0.99984439,0.67494699,29.993002
68.5,0.22131148,0.22441421,0.9998479,0.67681553,29.99316
68.5,0.23770492,0.22330297,0.99985161,0.67883848,29.993327
68.5,0.25409836,0.22210535,0.9998555,0.68101832,29.993502
68.5,0.2704918,0.22081983,0.99985957,0.68335773,29.993685
68.5,0.28688525,0.21944474,0.9998638,0.68585964,29.993875
68.5,0.30327869,0.21797831,0.99986816,0.68852718,29.994072
68.5,0.31967213,0.21641859,0.99987265,0.69136373,29.994273
68.5,0.33606557,0.21476352,0.99987725,0.69437291,29.99448
68.5,0.35245902,0.21301085,0.99988194,0.69755861,29.994691
68.5,0.36885246,0.21115821,0.9998867,0.70092497,29.994905
68.5,0.3852459,0.20920303,0.99989152,0.70447639,29.995122
68.5,0.40163934,0.2071426,0.99989637,0.70821756,29.99534
68.5,0.41803279,0.20497398,0.99990125,0.71215345,29.995559
68.5,0.43442623,0.2026941,0.99990613,0.71628932,29.995779
68.5,0.45081967,0.20029964,0.99991099,0.72063071,29.995997
68.5,0.46721311,0.19778712,0.99991582,0.72518346,29.996215
68.5,0.48360656,0.19515282,0.99992061,0.72995368,29.99643
68.5,0.5,0.19239282,0.99992533,0.73494778,29.996642
68.5,0.51639344,0.18950299,0.99992998,0.7401724,29.996851
68.5,0.53278689,0.18647895,0.99993453,0.74563443,29.997056
68.5,0.54918033,0.18331613,0.99993897,0.75134096,29.997256
68.5,0.56557377,0.18000972,0.99994329,0.75729924,29.99745
68.5,0.58196721,0.17655472,0.99994748,0.76351661,29.997638
68.5,0.59836066,0.17294592,0.99995153,0.77000041,29.99782
68.5,0.6147541,0.16917794,0.99995542,0.77675791,29.997995
68.5,0.63114754,0.16524525,0.99995915,0.78379612,29.998163
68.5,0.64754098,0.16114223,0.99996271,0.79112166,29.998323
68.5,0.66393443,0.15686317,0.9999661,0.79874055,29.998475
68.5,0.68032787,0.15240239,0.9999693,0.80665791,29.998619
68.5,0.69672131,0.1477543,0.99997231,0.81487767,29.998755
68.5,0.71311475,0.14291352,0.99997513,0.82340219,29.998882
68.5,0.7295082,0.13787498,0.99997777,0.83223174,29.999
68.5,0.74590164,0.13263409,0.99998021,0.84136401,29.99911
68.5,0.76229508,0.12718691,0.99998247,0.85079345,29.999212
68.5,0.77868852,0.12153039,0.99998454,0.86051051,29.999305
68.5,0.79508197,0.11566251,0.99998643,0.87050079,29.99939
68.5,0.81147541,0.10958262,0.99998814,0.88074416,29.999467
68.5,0.82786885,0.10329164,0.99998969,0.89121368,29.999536
68.5,0.8442623,0.096792307,0.99999108,0.90187457,29.999599
68.5,0.86065574,0.090089432,0.99999231,0.91268304,29.999654
68.5,0.87704918,0.083190064,0.9999934,0.92358517,29.999703
68.5,0.89344262,0.076103627,0.99999437,0.93451579,29.999747
68.5,0.90983607,0.068841948,0.99999521,0.94539737,29.999784
68.5,0.92622951,0.061419187,0.99999593,0.95613902,29.999817
68.5,0.94262295,0.053851646,0.99999656,0.96663545,29.999845
68.5,0.95901639,0.04615744,0.9999971,0.97676618,29.99987
68.5,0.97540984,0.038356062,0.99999756,0.98639487,29.99989
68.5,0.99180328,0.030467825,0.99999796,0.99536974,29.999908
69,0.0081967213,0.23015764,0.99982719,0.66510789,29.992229
69,0.024590164,0.23008137,0.99982749,0.66524653,29.992242
69,0.040983607,0.22992875,0.99982807,0.66552398,29.992269
69,0.057377049,0.22969959,0.99982894,0.66594055,29.992308
69,0.073770492,0.22939361,0.9998301,0.66649672,29.99236
69,0.090163934,0.22901047,0.99983154,0.66719314,29.992425
69,0.10655738,0.22854971,0.99983326,0.6680306,29.992502
69,0.12295082,0.22801077,0.99983524,0.66901008,29.992591
69,0.13934426,0.22739301,0.99983749,0.67013272,29.992692
69,0.1557377,0.22669569,0.99983999,0.67139983,29.992805
69,0.17213115,0.22591797,0.99984273,0.6728129,29.992928
69,0.18852459,0.22505889,0.9998457,0.67437361,29.993061
69,0.20491803,0.22411741,0.9998489,0.6760838,29.993205
69,0.22131148,0.22309236,0.9998523,0.67794555,29.993358
69,0.23770492,0.22198246,0.9998559,0.67996108,29.99352
69,0.25409836,0.22078632,0.99985968,0.68213286,29.99369
69,0.2704918,0.21950242,0.99986362,0.68446355,29.993867
69,0.28688525,0.2181291,0.99986772,0.68695602,29.994052
69,0.30327869,0.21666461,0.99987196,0.68961339,29.994242
69,0.31967213,0.215107,0.99987631,0.692439,29.994438
69,0.33606557,0.21345423,0.99988077,0.69543642,29.994638
69,0.35245902,0.21170408,0.99988532,0.6986095,29.994843
69,0.36885246,0.20985417,0.99988994,0.70196231,29.995051
69,0.3852459,0.20790199,0.99989461,0.70549921,29.995261
69,0.40163934,0.20584481,0.99989932,0.70922482,29.995472
69,0.41803279,0.20367975,0.99990405,0.71314404,29.995685
69,0.43442623,0.20140375,0.99990878,0.71726203,29.995898
69,0.45081967,0.19901353,0.9999135,0.72158425,29.99611
69,0.46721311,0.19650565,0.99991819,0.72611643,29.996321
69,0.48360656,0.19387644,0.99992283,0.73086457,29.99653
69,0.5,0.19112202,0.99992741,0.73583495,29.996736
69,0.51639344,0.1882383,0.99993192,0.74103406,29.996938
69,0.53278689,0.18522098,0.99993633,0.74646863,29.997137
69,0.54918033,0.18206556,0.99994064,0.75214558,29.997331
69,0.56557377,0.1787673,0.99994484,0.75807194,29.997519
69,0.58196721,0.17532128,0.9999489,0.76425482,29.997702
69,0.59836066,0.17172241,0.99995283,0.77070133,29.997879
69,0.6147541,0.1679654,0.99995661,0.77741844,29.998049
69,0.63114754,0.16404485,0.99996023,0.78441285,29.998212
69,0.64754098,0.15995527,0.99996368,0.79169084,29.998367
69,0.66393443,0.1556911,0.99996697,0.79925803,29.998515
69,0.68032787,0.15124684,0.99997007,0.80711914,29.998654
69,0.69672131,0.14661707,0.999973,0.81527764,29.998786
69,0.71311475,0.1417966,0.99997574,0.82373539,29.998909
69,0.7295082,0.13678058,0.9999783,0.83249216,29.999024
69,0.74590164,0.13156464,0.99998068,0.84154507,29.999131
69,0.76229508,0.12614507,0.99998287,0.85088799,29.99923
69,0.77868852,0.12051905,0.99998488,0.86051081,29.99932
69,0.79508197,0.11468481,0.99998672,0.87039856,29.999403
69,0.81147541,0.1086419,0.99998839,0.88053059,29.999478
69,0.82786885,0.10239146,0.99998989,0.89087948,29.999546
69,0.8442623,0.095936379,0.99999124,0.90141007,29.999606
69,0.86065574,0.089281598,0.99999245,0.91207833,29.99966
69,0.87704918,0.082434227,0.99999351,0.92283025,29.999708
69,0.89344262,0.075403679,0.99999445,0.93360077,29.999751
69,0.90983607,0.068201686,0.99999527,0.94431273,29.999787
69,0.92622951,0.060842229,0.99999599,0.95487582,29.999819
69,0.94262295,0.053341339,0.9999966,0.96518561,29.999847
69,0.95901639,0.045716779,0.99999713,0.97512273,29.999871
69,0.97540984,0.037987618,0.99999758,0.98455217,29.999891
69,0.99180328,0.030173697,0.99999797,0.99332366,29.999909
69.5,0.0081967213,0.22883869,0.99983218,0.66625725,29.992454
69.5,0.024590164,0.22876251,0.99983247,0.66639541,29.992466
69.5,0.040983607,0.22861004,0.99983303,0.66667189,29.992492
69.5,0.057377049,0.22838113,0.99983388,0.66708701,29.99253
69.5,0.073770492,0.22807549,0.99983501,0.66764123,29.992581
69.5,0.090163934,0.22769277,0.9998364,0.66833519,29.992643
69.5,0.10655738,0.22723251,0.99983807,0.6691697,29.992718
69.5,0.12295082,0.22669416,0.99983999,0.67014572,29.992805
69.5,0.13934426,0.2260771,0.99984217,0.67126437,29.992903
69.5,0.1557377,0.22538057,0.9998446,0.67252696,29.993012
69.5,0.17213115,0.22460374,0.99984725,0.67393496,29.993131
69.5,0.18852459,0.22374566,0.99985014,0.67549004,29.993261
69.5,0.20491803,0.22280529,0.99985324,0.67719403,29.9934
69.5,0.22131148,0.22178146,0.99985654,0.67904896,29.993549
69.5,0.23770492,0.22067292,0.99986003,0.68105706,29.993706
69.5,0.25409836,0.21947827,0.9998637,0.68322076,29.993871
69.5,0.2704918,0.218196,0.99986752,0.6855427,29.994043
69.5,0.28688525,0.21682447,0.9998715,0.68802572,29.994222
69.5,0.30327869,0.21536192,0.99987561,0.6906729,29.994406
69.5,0.31967213,0.21380645,0.99987983,0.69348753,29.994596
69.5,0.33606557,0.212156,0.99988416,0.69647317,29.994791
69.5,0.35245902,0.21040838,0.99988857,0.69963358,29.994989
69.5,0.36885246,0.20856124,0.99989305,0.70297282,29.995191
69.5,0.3852459,0.20661206,0.99989759,0.70649515,29.995395
69.5,0.40163934,0.20455817,0.99990216,0.71020515,29.9956
69.5,0.41803279,0.2023967,0.99990674,0.71410763,29.995806
69.5,0.43442623,0.20012461,0.99991134,0.71820768,29.996013
69.5,0.45081967,0.19773868,0.99991591,0.72251066,29.996219
69.5,0.46721311,0.19523549,0.99992046,0.7270222,29.996423
69.5,0.48360656,0.1926114,0.99992497,0.73174819,29.996626
69.5,0.5,0.1898626,0.99992941,0.73669476,29.996826
69.5,0.51639344,0.18698505,0.99993379,0.74186827,29.997022
69.5,0.53278689,0.18397451,0.99993807,0.74727529,29.997215
69.5,0.54918033,0.18082654,0.99994225,0.75292254,29.997403
69.5,0.56557377,0.1775365,0.99994633,0.75881687,29.997586
69.5,0.58196721,0.17409954,0.99995027,0.76496516,29.997764
69.5,0.59836066,0.17051066,0.99995408,0.77137426,29.997935
69.5,0.6147541,0.16676469,0.99995775,0.77805086,29.9981
69.5,0.63114754,0.16285636,0.99996127,0.78500135,29.998258
69.5,0.64754098,0.15878029,0.99996462,0.79223168,29.998409
69.5,0.66393443,0.15453109,0.99996781,0.79974708,29.998552
69.5,0.68032787,0.15010341,0.99997082,0.80755186,29.998688
69.5,0.69672131,0.14549202,0.99997367,0.81564905,29.998816
69.5,0.71311475,0.14069191,0.99997633,0.82404002,29.998936
69.5,0.7295082,0.13569844,0.99997882,0.83272402,29.999047
69.5,0.74590164,0.13050746,0.99998112,0.84169766,29.999151
69.5,0.76229508,0.12511549,0.99998326,0.85095424,29.999247
69.5,0.77868852,0.11951992,0.99998521,0.86048309,29.999335
69.5,0.79508197,0.11371922,0.999987,0.87026872,29.999415
69.5,0.81147541,0.10771315,0.99998863,0.88028994,29.999489
69.5,0.82786885,0.10150303,0.99999009,0.89051892,29.999554
69.5,0.8442623,0.095091917,0.99999141,0.90092013,29.999614
69.5,0.86065574,0.088484862,0.99999258,0.91144932,29.999666
69.5,0.87704918,0.081689026,0.99999362,0.92205243,29.999713
69.5,0.89344262,0.074713803,0.99999454,0.93266453,29.999754
69.5,0.90983607,0.067570832,0.99999534,0.94320881,29.99979
69.5,0.92622951,0.06027391,0.99999604,0.95359557,29.999822
69.5,0.94262295,0.052838801,0.99999664,0.96372124,29.999849
69.5,0.95901639,0.045282923,0.99999716,0.97346752,29.999872
69.5,0.97540984,0.037624933,0.9999976,0.98270072,29.999892
69.5,0.99180328,0.029884213,0.99999798,0.99127204,29.999909
70,0.0081967213,0.22753048,0.99983699,0.66738051,29.99267
70,0.024590164,0.22745437,0.99983727,0.66751819,29.992682
70,0.040983607,0.22730208,0.99983782,0.6677937,29.992707
70,0.057377049,0.22707341,0.99983864,0.66820735,29.992744
70,0.073770492,0.2267681,0.99983973,0.66875962,29.992793
70,0.090163934,0.2263858,0.99984109,0.66945113,29.992854
70,0.10655738,0.22592605,0.9998427,0.67028268,29.992927
70,0.12295082,0.22538831,0.99984457,0.67125523,29.993011
70,0.13934426,0.22477194,0.99984668,0.67236988,29.993106
70,0.1557377,0.22407621,0.99984903,0.67362794,29.993211
70,0.17213115,0.22330027,0.99985161,0.67503087,29.993327
70,0.18852459,0.2224432,0.99985441,0.6765803,29.993453
70,0.20491803,0.22150394,0.99985742,0.67827807,29.993588
70,0.22131148,0.22048136,0.99986062,0.68012618,29.993732
70,0.23770492,0.21937418,0.99986401,0.68212684,29.993885
70,0.25409836,0.21818103,0.99986757,0.68428244,29.994045
70,0.2704918,0.2169004,0.99987128,0.68659561,29.994212
70,0.28688525,0.21553067,0.99987514,0.68906915,29.994385
70,0.30327869,0.21407009,0.99987913,0.69170611,29.994565
70,0.31967213,0.21251677,0.99988323,0.69450974,29.994749
70,0.33606557,0.21086866,0.99988743,0.69748356,29.994938
70,0.35245902,0.2091236,0.99989171,0.70063128,29.99513
70,0.36885246,0.20727924,0.99989606,0.70395689,29.995326
70,0.3852459,0.2053331,0.99990046,0.70746462,29.995524
70,0.40163934,0.20328253,0.99990489,0.71115895,29.995723
70,0.41803279,0.20112467,0.99990934,0.71504464,29.995923
70,0.43442623,0.19885654,0.9999138,0.71912669,29.996124
70,0.45081967,0.19647493,0.99991824,0.72341037,29.996323
70,0.46721311,0.19397645,0.99992266,0.7279012,29.996522
70,0.48360656,0.19135754,0.99992703,0.73260495,29.996719
70,0.5,0.18861441,0.99993134,0.73752762,29.996913
70,0.51639344,0.18574309,0.99993559,0.74267544,29.997103
70,0.53278689,0.18273938,0.99993975,0.74805481,29.99729
70,0.54918033,0.17959893,0.99994381,0.75367227,29.997473
70,0.56557377,0.17631716,0.99994776,0.75953446,29.997651
70,0.58196721,0.17288932,0.99995159,0.76564805,29.997823
70,0.59836066,0.16931051,0.99995529,0.77201962,29.99799
70,0.6147541,0.16557565,0.99995885,0.77865559,29.99815
70,0.63114754,0.1616796,0.99996227,0.78556206,29.998303
70,0.64754098,0.15761712,0.99996552,0.79274462,29.99845
70,0.66393443,0.15338296,0.99996862,0.80020814,29.998589
70,0.68032787,0.14897193,0.99997155,0.80795652,29.998721
70,0.69672131,0.14437897,0.99997431,0.81599235,29.998845
70,0.71311475,0.13959927,0.9999769,0.82431653,29.998961
70,0.7295082,0.13462838,0.99997931,0.83292781,29.99907
70,0.74590164,0.12946237,0.99998156,0.84182228,29.999171
70,0.76229508,0.12409798,0.99998363,0.85099271,29.999264
70,0.77868852,0.11853281,0.99998553,0.86042788,29.999349
70,0.79508197,0.11276554,0.99998727,0.87011178,29.999428
70,0.81147541,0.10679616,0.99998886,0.88002275,29.999499
70,0.82786885,0.10062614,0.99999028,0.89013254,29.999563
70,0.8442623,0.094258713,0.99999157,0.9004053,29.999621
70,0.86065574,0.087699012,0.99999271,0.91079657,29.999672
70,0.87704918,0.08095425,0.99999372,0.92125225,29.999718
70,0.89344262,0.074033797,0.99999462,0.93170759,29.999758
70,0.90983607,0.066949191,0.9999954,0.94208612,29.999793
70,0.92622951,0.059714045,0.99999609,0.95229876,29.999824
70,0.94262295,0.052343861,0.99999668,0.96224278,29.999851
70,0.95901639,0.044855719,0.99999719,0.97180094,29.999873
70,0.97540984,0.037267874,0.99999762,0.98084085,29.999893
70,0.99180328,0.029599262,0.999998,0.98921514,29.99991
70.5,0.0081967213,0.22623283,0.99984162,0.66847808,29.992878
70.5,0.024590164,0.22615681,0.99984189,0.66861527,29.99289
70.5,0.040983607,0.22600468,0.99984243,0.6688898,29.992914
70.5,0.057377049,0.22577627,0.99984322,0.66930199,29.99295
70.5,0.073770492,0.2254713,0.99984428,0.66985231,29.992998
70.5,0.090163934,0.22508942,0.9998456,0.67054136,29.993057
70.5,0.10655738,0.22463018,0.99984716,0.67136995,29.993127
70.5,0.12295082,0.22409304,0.99984898,0.67233902,29.993209
70.5,0.13934426,0.22347737,0.99985103,0.67344968,29.993301
70.5,0.1557377,0.22278244,0.99985331,0.6747032,29.993404
70.5,0.17213115,0.22200741,0.99985582,0.67610104,29.993516
70.5,0.18852459,0.22115134,0.99985853,0.67764482,29.993638
70.5,0.20491803,0.22021322,0.99986145,0.67933635,29.99377
70.5,0.22131148,0.21919188,0.99986456,0.68117762,29.993909
70.5,0.23770492,0.21808607,0.99986785,0.68317082,29.994057
70.5,0.25409836,0.21689443,0.9998713,0.68531831,29.994213
70.5,0.2704918,0.21561546,0.99987491,0.68762268,29.994375
70.5,0.28688525,0.21424755,0.99987865,0.69008672,29.994543
70.5,0.30327869,0.21278895,0.99988252,0.69271344,29.994717
70.5,0.31967213,0.21123779,0.9998865,0.69550604,29.994896
70.5,0.33606557,0.20959205,0.99989058,0.698468,29.995079
70.5,0.35245902,0.20784956,0.99989473,0.70160298,29.995266
70.5,0.36885246,0.20600802,0.99989895,0.70491493,29.995456
70.5,0.3852459,0.20406495,0.99990322,0.708408,29.995648
70.5,0.40163934,0.20201771,0.99990753,0.71208663,29.995842
